STARDUST_SAVEPOINT_V1
simulationTime=4.6623112545E11
stepCount=902071255
totalMerges=42759
totalBounces=30806
totalFragmentations=18858
totalEscapes=0
totalStarFalls=0
particleCount=310

PARTICLES:
3321,3.613191023701526E10,7.53505117128916E10,7.380648728318945E8,-36889.25684144197,16663.2128209855,522.8401908076738,2.066853097374729E19,6.047978380895171E-10,100.0,366781.143568841,0
3361,-7.823034769345767E10,-5.743584414989799E10,-1.704132342311638E9,21627.631337531213,-29806.802546689625,-876.2962565049473,2.2182476627093172E19,-3.187878859586898E-10,100.0,375526.4004689423,0
3586,-6.480168484225691E10,5.282896045559435E10,1.529848721949225E9,-25414.16074590959,-30589.17462551748,102.69375347905351,3.1293059267482518E19,-5.784731014493952E-10,100.0,421165.8387226369,0
3864,-8.946509078749455E10,-3.459476123986582E10,1.8107645518217788E9,13140.554692379596,-34803.43526951786,-149.97483860555923,8.217844134008467E19,-9.064855475275578E-10,100.0,581062.8325363826,0
4118,-7.403706858214417E10,4.335100953954223E8,6.384931037270833E8,-291.19618064935264,-42252.45314681044,-222.8866158208698,4.397672261233259E19,-7.500300443126218E-11,100.0,471749.46571275877,0
4122,8.848032636475818E10,-5.889337187190636E10,8.2944382350353E8,19631.81112735776,29517.728660241733,87.00549794239109,5.215369040959756E19,-3.5596309216246425E-10,100.0,499342.82253074873,0
4172,-9.840171929207147E10,3.122298354501471E10,1.2747573660759284E9,-10161.5013555547,-34030.81027040642,94.96021942415919,7.735027515961472E19,7.528874246920755E-10,100.0,569452.8242589313,0
4317,5.576250885174954E10,-8.212119272025449E10,-2.330278679507341E9,29899.743116232155,21324.756151671703,82.85569435308311,2.200595966701731E19,-8.529385833675172E-10,100.0,374527.66339098837,0
4353,5.062886281462528E10,2.2856231717944363E10,-4372750.542321997,-20871.43057065196,44527.68156267856,739.8742175227375,2.526571627490715E19,-5.699670648864682E-10,100.0,392175.9902762532,0
4582,-5.327128226550774E10,7.42243537912919E10,-1.2294051799044672E8,-31123.798775186027,-22614.647146038016,-864.1204500030094,2.111723044207938E20,-7.241758052799671E-10,100.0,795883.4062107985,0
4889,-4.1666569293842804E10,9.399137582464264E10,-1.3050374963590128E9,-33253.95065677394,-15049.405092939014,107.96519191317707,3.2195215460836514E20,-1.6127245019337633E-10,100.0,916011.4638013717,0
5052,3.75736355538926E10,5.0241134922545876E10,-5.2608102381999993E8,-37543.20480926546,26937.915469294036,-928.7881204690536,2.4361372315064275E19,-6.546758304757595E-10,100.0,387439.9321205081,0
5442,6.4818831741757095E10,-3.927643304044213E10,4.8853811301256907E8,21532.429067733327,35688.85120724073,35.06328617142409,2.345997736044364E19,-9.56409934944951E-10,100.0,382601.1987942407,0
5464,-5.739654702883835E10,7.698264631188675E10,-1.2665115095421855E9,-29762.298631249298,-22413.585278313938,972.0450398945958,2.802192770451066E19,6.397286061042627E-10,100.0,405947.43314875936,0
6116,-8.132314421452397E9,-5.16409261371945E10,-7.258227428549622E7,49910.11814972748,-8509.082167349603,-124.24216840117518,4.542534494145574E19,7.59195864136595E-10,100.0,476873.5208063474,0
6148,-6.199251517085096E10,3.0876493889066673E10,-4.49953576757746E8,-20162.090776008085,-38246.267830587276,-63.22245745398015,5.3983432248273764E20,-6.321165182436917E-11,100.0,1088238.186611662,0
6218,-6.4686607122008385E10,1.7341424461315952E10,-8.239512623676429E8,-11350.664190536963,-43539.054726925264,-476.7769129953479,2.3798487280475927E19,7.280159281826865E-10,100.0,384432.63443152234,0
6250,-7.485928436253763E10,5.6075519912576614E10,-2.221616590888151E9,-22338.592214377615,-29953.71787508577,328.41067858141446,2.511007362014853E19,4.945330828326813E-10,100.0,391369.0327232334,0
6668,-4.696683971033722E10,-3.3505109223458973E10,1.882257915395513E8,28783.9471453778,-38077.59249228723,-351.9446047459714,2.8306221825991004E19,-4.441292377608094E-10,100.0,407315.65171119414,0
6701,-7.452789122180257E10,6.596606640083362E10,-1.2071711061115055E8,-24722.61326420174,-27387.728950801615,740.1283145721126,1.0184183684183017E20,-3.177903364044699E-11,100.0,624135.959071134,0
6703,-9.6480291691596E10,-8.792174615912275E9,-5.66362909894523E8,1008.1091587309309,-36793.54174134043,362.68862180049115,3.139667420274904E19,5.591922674816325E-10,100.0,421630.1695345517,0
6969,-5.275198505654525E10,-9.097284040134718E10,-2.019063312287548E8,30695.665978293368,-17759.8522246798,592.599140101459,4.164962726744762E19,2.811921893821253E-10,100.0,463277.1034769322,0
7365,-1.020947515729985E10,-7.816282255198245E10,-4.7892288316086006E8,40888.88528900261,-5023.478406033125,-475.2652404257039,2.570556564605323E19,4.224830703664734E-10,100.0,394438.6997731483,0
7565,7.474189991044699E10,3.3816682162001854E10,1.39919971488781E9,-16907.52729569299,36649.260868747704,853.8436251650124,8.346394337209829E19,-5.154541024037207E-10,100.0,584076.9892911008,0
7743,5.476455105494652E10,-8.083790723771048E10,-3.3883076494883907E8,30881.076230974504,19697.47056160204,266.53031669997927,5.974279721628614E19,-7.059060167572146E-10,100.0,522475.16024447145,0
7802,6.025851435937561E9,-9.379598145192172E10,3.9246348359436727E8,37123.197611882926,1898.0647459904392,143.52603196568853,3.1400391138807505E19,-6.211196048477138E-10,100.0,421646.807289775,0
7969,6.687471096509303E9,7.889648360378642E10,-1760445.743165101,-40598.6309808833,2735.766604552671,-133.78002311573775,2.188202090722522E19,8.660755613826879E-10,100.0,373823.2191959811,0
